,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,VEN_VEL
600,2020-10-26,0000,25.3,86,0.6
601,2020-10-26,0100,25.2,87,0.1
602,2020-10-26,0200,25.1,88,0.2
603,2020-10-26,0300,25.1,89,0
604,2020-10-26,0400,24.9,90,0
605,2020-10-26,0500,24.5,91,0
606,2020-10-26,0600,24.8,91,0
607,2020-10-26,0700,24.4,92,0
608,2020-10-26,0800,24.2,93,0
609,2020-10-26,0900,24.2,93,0
610,2020-10-26,1000,26,90,0
611,2020-10-26,1100,28.9,75,1.4
612,2020-10-26,1200,29,73,0.9
613,2020-10-26,1300,31.3,63,0.8
614,2020-10-26,1400,31.5,61,0.8
615,2020-10-26,1500,32.5,62,0.5
616,2020-10-26,1600,31.2,63,0.7
617,2020-10-26,1700,31,65,0.4
618,2020-10-26,1800,31,64,0.8
619,2020-10-26,1900,28.5,81,0.2
620,2020-10-26,2000,28.6,74,1.6
621,2020-10-26,2100,28.2,76,1.1
622,2020-10-26,2200,27,74,1.1
623,2020-10-26,2300,25.6,80,1.8
624,2020-10-27,0000,24.9,86,1.3
625,2020-10-27,0100,24.8,89,0.2
626,2020-10-27,0200,24.8,88,0
627,2020-10-27,0300,24.6,91,0
628,2020-10-27,0400,24.4,92,0
629,2020-10-27,0500,24.5,92,0
630,2020-10-27,0600,24.3,92,0
631,2020-10-27,0700,24.2,93,0
632,2020-10-27,0800,24.2,93,0
633,2020-10-27,0900,24.1,93,0
634,2020-10-27,1000,24.9,93,0
635,2020-10-27,1100,27.9,81,1.5
636,2020-10-27,1200,30.2,69,0.6
637,2020-10-27,1300,30.4,68,1.2
638,2020-10-27,1400,31.4,64,1.4
639,2020-10-27,1500,32.6,53,2.3
640,2020-10-27,1600,32,60,2.3
641,2020-10-27,1700,32.2,67,1.5
642,2020-10-27,1800,28.9,79,0.7
643,2020-10-27,1900,31.5,68,0.9
644,2020-10-27,2000,22.6,92,4.7
645,2020-10-27,2100,23.9,92,0.1
646,2020-10-27,2200,24.6,91,0.7
647,2020-10-27,2300,24.4,91,0.5
648,2020-10-28,0000,24.3,91,0
649,2020-10-28,0100,24.4,92,0
650,2020-10-28,0200,24.4,92,0
651,2020-10-28,0300,24.1,92,0
652,2020-10-28,0400,24,93,0
653,2020-10-28,0500,24.2,93,0
654,2020-10-28,0600,24.1,92,0
655,2020-10-28,0700,24.2,92,0
656,2020-10-28,0800,24.1,92,0.2
657,2020-10-28,0900,24.2,92,0.3
658,2020-10-28,1000,25.1,91,0.6
659,2020-10-28,1100,27.6,80,1.6
660,2020-10-28,1200,28.7,79,0.5
661,2020-10-28,1300,30.9,65,1.3
662,2020-10-28,1400,31.6,62,2.1
663,2020-10-28,1500,32.4,56,1.3
664,2020-10-28,1600,32.5,53,2.1
665,2020-10-28,1700,32.7,58,1.6
666,2020-10-28,1800,32.8,61,1.5
667,2020-10-28,1900,29.4,81,0.4
668,2020-10-28,2000,27.4,79,0.7
669,2020-10-28,2100,28.3,80,0.4
670,2020-10-28,2200,27.7,80,1.2
671,2020-10-28,2300,27.3,83,0.8
672,2020-10-29,0000,27.1,81,0.2
673,2020-10-29,0100,26.8,82,0
674,2020-10-29,0200,26.2,86,0.4
675,2020-10-29,0300,25.7,88,0
676,2020-10-29,0400,25.2,90,0.1
677,2020-10-29,0500,24.9,91,0
678,2020-10-29,0600,24.6,92,0
679,2020-10-29,0700,24.7,92,0.4
680,2020-10-29,0800,24.7,92,0.1
681,2020-10-29,0900,24.6,92,0.8
682,2020-10-29,1000,25.9,89,0.7
683,2020-10-29,1100,28,78,1.3
684,2020-10-29,1200,29.5,73,2.2
685,2020-10-29,1300,30.8,68,1.7
686,2020-10-29,1400,31.7,62,0.6
687,2020-10-29,1500,32.5,61,2.2
688,2020-10-29,1600,32.6,58,1.2
689,2020-10-29,1700,32.2,63,1.1
690,2020-10-29,1800,30.6,69,1.5
691,2020-10-29,1900,30.6,80,1.3
692,2020-10-29,2000,28.8,78,2.3
693,2020-10-29,2100,26,86,0
694,2020-10-29,2200,26.7,84,0.4
695,2020-10-29,2300,27.2,80,0.6
696,2020-10-30,0000,26.9,80,0.1
697,2020-10-30,0100,26.6,82,0.3
698,2020-10-30,0200,26.5,83,0.1
699,2020-10-30,0300,26.1,85,0
700,2020-10-30,0400,25.8,87,0
701,2020-10-30,0500,25.4,89,0
702,2020-10-30,0600,25,90,0.1
703,2020-10-30,0700,24.7,90,0
704,2020-10-30,0800,24.6,90,0
705,2020-10-30,0900,24.5,91,0.1
706,2020-10-30,1000,25.7,86,0.5
707,2020-10-30,1100,28,73,0.5
708,2020-10-30,1200,28.9,72,0.7
709,2020-10-30,1300,30.1,65,0.8
710,2020-10-30,1400,32.2,59,0.6
711,2020-10-30,1500,31.4,59,0.7
712,2020-10-30,1600,31.3,62,0.3
713,2020-10-30,1700,32,62,0.3
714,2020-10-30,1800,30.5,68,1.2
715,2020-10-30,1900,32,60,1.8
716,2020-10-30,2000,31,65,1.5
717,2020-10-30,2100,29.1,70,2
718,2020-10-30,2200,28.1,75,0.5
719,2020-10-30,2300,27.4,77,0.4
720,2020-10-31,0000,26.9,74,0.3
721,2020-10-31,0100,26.3,79,0.3
722,2020-10-31,0200,26.3,80,0.1
723,2020-10-31,0300,25.9,82,0.1
724,2020-10-31,0400,25.3,85,0
725,2020-10-31,0500,25,86,0
726,2020-10-31,0600,24.5,88,0
727,2020-10-31,0700,23.7,92,0
728,2020-10-31,0800,23.6,92,0
729,2020-10-31,0900,23.5,92,0
730,2020-10-31,1000,25.5,87,0.3
731,2020-10-31,1100,28.2,76,0.3
732,2020-10-31,1200,29.9,68,0.6
733,2020-10-31,1300,30.9,62,1.8
734,2020-10-31,1400,31.8,58,0.7
735,2020-10-31,1500,33.4,56,0.8
736,2020-10-31,1600,33.7,49,1.7
737,2020-10-31,1700,33.4,52,1.1
738,2020-10-31,1800,31.7,65,1.2
739,2020-10-31,1900,33.2,59,1.7
740,2020-10-31,2000,32.3,59,1.3
741,2020-10-31,2100,30.6,66,1.4
742,2020-10-31,2200,29.5,70,1
743,2020-10-31,2300,28.8,69,0.5
744,2020-11-01,0000,27.7,74,0.5
745,2020-11-01,0100,27,77,0.3
746,2020-11-01,0200,26.2,80,0.8
747,2020-11-01,0300,25.7,84,0.1
748,2020-11-01,0400,25.2,86,0
749,2020-11-01,0500,25.3,86,0
750,2020-11-01,0600,24.3,91,0
751,2020-11-01,0700,24,92,0
752,2020-11-01,0800,23.7,92,0
753,2020-11-01,0900,23.7,93,0
754,2020-11-01,1000,25.6,89,0.2
755,2020-11-01,1100,28.5,75,1.3
756,2020-11-01,1200,29.9,70,1.2
757,2020-11-01,1300,30.2,67,1.2
758,2020-11-01,1400,32.6,59,1
759,2020-11-01,1500,33.6,55,0.3
760,2020-11-01,1600,33.5,59,0.9
761,2020-11-01,1700,32.6,63,2.1
762,2020-11-01,1800,28.5,86,0.7
763,2020-11-01,1900,31,71,1.3
764,2020-11-01,2000,28.2,69,1.5
765,2020-11-01,2100,27.3,74,0.5
766,2020-11-01,2200,27.3,76,0.3
767,2020-11-01,2300,27.1,77,0.2
768,2020-11-02,0000,26.6,80,0.2
769,2020-11-02,0100,26.4,82,0.2
770,2020-11-02,0200,26.2,83,0.4
771,2020-11-02,0300,25.8,86,0
772,2020-11-02,0400,25.8,88,0.1
773,2020-11-02,0500,25.6,88,0
774,2020-11-02,0600,25.4,89,0
775,2020-11-02,0700,25.3,89,0
776,2020-11-02,0800,25.2,89,0
777,2020-11-02,0900,25,89,0
778,2020-11-02,1000,26.7,84,0
779,2020-11-02,1100,28.6,72,0.3
780,2020-11-02,1200,29.9,71,1
781,2020-11-02,1300,31.5,61,0.3
782,2020-11-02,1400,31.8,62,0.5
783,2020-11-02,1500,33,59,1.3
784,2020-11-02,1600,34,59,0.5
785,2020-11-02,1700,33.2,55,0.7
786,2020-11-02,1800,35.1,41,1
787,2020-11-02,1900,34,52,1.7
788,2020-11-02,2000,31.3,65,1
789,2020-11-02,2100,29.2,70,1.6
790,2020-11-02,2200,28.4,74,1.3
791,2020-11-02,2300,28,76,0.9
792,2020-11-03,0000,27.6,78,0.4
793,2020-11-03,0100,27.4,78,0.2
794,2020-11-03,0200,27,81,0.1
795,2020-11-03,0300,26.6,83,0.1
796,2020-11-03,0400,26.4,85,0.1
797,2020-11-03,0500,25.9,86,0
798,2020-11-03,0600,25.3,89,0
799,2020-11-03,0700,25,91,0
800,2020-11-03,0800,24.9,92,0.1
801,2020-11-03,0900,24.8,92,0.3
802,2020-11-03,1000,26.6,86,0.3
803,2020-11-03,1100,27.9,86,0.6
804,2020-11-03,1200,28.8,70,0.4
805,2020-11-03,1300,30.6,62,2.2
806,2020-11-03,1400,30.2,65,1.9
807,2020-11-03,1500,31.5,60,1.6
808,2020-11-03,1600,32.7,58,0.9
809,2020-11-03,1700,32.6,54,1.6
810,2020-11-03,1800,30.6,62,0.8
811,2020-11-03,1900,27.3,87,1.7
812,2020-11-03,2000,26.7,85,0.1
813,2020-11-03,2100,23.7,90,2.7
814,2020-11-03,2200,24.3,92,3.8
815,2020-11-03,2300,24.5,91,1.2
816,2020-11-04,0000,24.2,92,1.4
817,2020-11-04,0100,24.1,92,1.3
818,2020-11-04,0200,24,92,1
819,2020-11-04,0300,23.9,92,1.2
820,2020-11-04,0400,23.8,91,0.2
821,2020-11-04,0500,23.7,93,0.1
822,2020-11-04,0600,23.8,93,0.1
823,2020-11-04,0700,23.8,93,0.1
824,2020-11-04,0800,23.7,93,0.1
825,2020-11-04,0900,23.7,94,0.4
826,2020-11-04,1000,23.9,94,1
827,2020-11-04,1100,25.1,91,1.1
828,2020-11-04,1200,26.1,88,1.6
829,2020-11-04,1300,29.5,75,2.6
830,2020-11-04,1400,30.9,73,2.6
831,2020-11-04,1500,31.5,67,1.7
832,2020-11-04,1600,32,62,2
833,2020-11-04,1700,32.4,62,2.1
834,2020-11-04,1800,30,72,0.6
835,2020-11-04,1900,30,73,0.6
836,2020-11-04,2000,23.7,93,4
837,2020-11-04,2100,24.3,94,0.3
838,2020-11-04,2200,24.3,93,0.2
839,2020-11-04,2300,24.3,93,0.1
840,2020-11-05,0000,24.1,93,0.1
841,2020-11-05,0100,24,93,0
842,2020-11-05,0200,24.2,93,0.1
843,2020-11-05,0300,24.3,93,0
844,2020-11-05,0400,24.4,93,0
845,2020-11-05,0500,24.3,93,0
846,2020-11-05,0600,24.2,93,0
847,2020-11-05,0700,24.3,94,0
848,2020-11-05,0800,24.4,93,0.1
849,2020-11-05,0900,24.2,93,0
850,2020-11-05,1000,24.7,93,0.6
851,2020-11-05,1100,27.9,83,0.3
852,2020-11-05,1200,28.8,74,0.6
853,2020-11-05,1300,30.9,68,1.4
854,2020-11-05,1400,30.1,69,2.3
855,2020-11-05,1500,30.6,68,0.7
856,2020-11-05,1600,32.6,60,1
857,2020-11-05,1700,31.7,62,0.8
858,2020-11-05,1800,25.9,92,1.1
859,2020-11-05,1900,24.7,93,0.1
860,2020-11-05,2000,25.2,93,0
861,2020-11-05,2100,25.4,93,0
862,2020-11-05,2200,25,93,0
863,2020-11-05,2300,24.8,94,0
864,2020-11-06,0000,24.7,94,0.2
865,2020-11-06,0100,24.7,94,0
866,2020-11-06,0200,24.7,94,0
867,2020-11-06,0300,24.8,94,0
868,2020-11-06,0400,24.8,94,0
869,2020-11-06,0500,24.7,94,0
870,2020-11-06,0600,24.7,94,0
871,2020-11-06,0700,24.6,94,0
872,2020-11-06,0800,24.7,94,0
873,2020-11-06,0900,24.7,94,0
874,2020-11-06,1000,25.2,94,0.5
875,2020-11-06,1100,26.5,89,1.6
876,2020-11-06,1200,28.2,79,1.2
877,2020-11-06,1300,30.1,72,1.9
878,2020-11-06,1400,31,68,2.4
879,2020-11-06,1500,31.6,61,3
880,2020-11-06,1600,31.3,65,2.9
881,2020-11-06,1700,30.7,66,1.6
882,2020-11-06,1800,31.6,60,1.3
883,2020-11-06,1900,27.6,75,1.3
884,2020-11-06,2000,26,84,0.6
885,2020-11-06,2100,25.9,82,0.3
886,2020-11-06,2200,25,92,0.1
887,2020-11-06,2300,24.9,92,0.5
888,2020-11-07,0000,24.9,93,0
889,2020-11-07,0100,24.8,93,0
890,2020-11-07,0200,24.9,93,0
891,2020-11-07,0300,23.9,93,1.8
892,2020-11-07,0400,23.5,94,0.6
893,2020-11-07,0500,23.9,94,0
894,2020-11-07,0600,24.1,94,0
895,2020-11-07,0700,23.9,94,0.2
896,2020-11-07,0800,23.6,94,0.3
897,2020-11-07,0900,23.7,93,0.5
898,2020-11-07,1000,24,93,1.1
899,2020-11-07,1100,24.9,92,0.3
900,2020-11-07,1200,27.8,81,1.9
901,2020-11-07,1300,29.6,73,2.4
902,2020-11-07,1400,30.2,68,2.8
903,2020-11-07,1500,29.9,73,1.9
904,2020-11-07,1600,30.7,66,1.7
905,2020-11-07,1700,32,60,1.8
906,2020-11-07,1800,31.9,59,2.1
907,2020-11-07,1900,32.3,58,1.4
908,2020-11-07,2000,31.8,63,0.6
909,2020-11-07,2100,29.4,73,0.8
910,2020-11-07,2200,28,76,0.7
911,2020-11-07,2300,26.9,84,0.1
912,2020-11-08,0000,27.3,82,0.5
913,2020-11-08,0100,26.6,83,0.3
914,2020-11-08,0200,26.2,85,0.6
915,2020-11-08,0300,26,87,0.3
916,2020-11-08,0400,25.6,88,0.5
917,2020-11-08,0500,25.1,90,0.9
918,2020-11-08,0600,24.9,91,1.1
919,2020-11-08,0700,24.6,92,0.1
920,2020-11-08,0800,24.4,93,0
921,2020-11-08,0900,24.3,93,0.1
922,2020-11-08,1000,26.1,89,0.6
923,2020-11-08,1100,28.5,79,1.9
924,2020-11-08,1200,31.3,67,1.2
925,2020-11-08,1300,31,70,2
926,2020-11-08,1400,30.1,69,2.3
927,2020-11-08,1500,33.1,61,3.2
928,2020-11-08,1600,33.3,56,3
929,2020-11-08,1700,33.5,56,3
930,2020-11-08,1800,33.9,54,1.4
931,2020-11-08,1900,33.7,59,1
932,2020-11-08,2000,31,72,1.9
933,2020-11-08,2100,30.1,76,0.4
934,2020-11-08,2200,29.8,65,0.3
935,2020-11-08,2300,28.3,63,0.4
936,2020-11-09,0000,27.2,68,0.6
937,2020-11-09,0100,26.5,73,0.4
938,2020-11-09,0200,26.1,76,0.4
939,2020-11-09,0300,25.6,79,0.4
940,2020-11-09,0400,25.4,80,0.1
941,2020-11-09,0500,25.3,82,0.2
942,2020-11-09,0600,25.2,83,0
943,2020-11-09,0700,25,84,0
944,2020-11-09,0800,24.9,86,0
945,2020-11-09,0900,24.6,88,0
946,2020-11-09,1000,26.7,80,0.4
947,2020-11-09,1100,29.4,73,0.9
948,2020-11-09,1200,30.2,68,1
949,2020-11-09,1300,30.5,64,1.6
950,2020-11-09,1400,33,59,1.6
951,2020-11-09,1500,32.9,56,3
952,2020-11-09,1600,33.5,59,1.1
953,2020-11-09,1700,32.9,60,3
954,2020-11-09,1800,31.8,63,1.5
955,2020-11-09,1900,30.3,68,0.9
956,2020-11-09,2000,27.9,79,1.6
957,2020-11-09,2100,25.5,90,0.4
958,2020-11-09,2200,25.1,91,0.7
959,2020-11-09,2300,24.3,90,0.1
960,2020-11-10,0000,24.1,92,0.1
961,2020-11-10,0100,24.3,91,0
962,2020-11-10,0200,24.1,93,0
963,2020-11-10,0300,24,92,0
964,2020-11-10,0400,24,93,0
965,2020-11-10,0500,23.9,93,0
966,2020-11-10,0600,23.9,93,0
967,2020-11-10,0700,23.8,93,0
968,2020-11-10,0800,23.9,93,0
969,2020-11-10,0900,24,94,0
970,2020-11-10,1000,25.1,93,0
971,2020-11-10,1100,27.2,86,0.3
972,2020-11-10,1200,29.8,75,0.7
973,2020-11-10,1300,30,74,0.4
974,2020-11-10,1400,31.1,68,2.2
975,2020-11-10,1500,31.4,66,1.1
976,2020-11-10,1600,29.8,75,0.5
977,2020-11-10,1700,28.7,78,1.9
978,2020-11-10,1800,27.9,80,0.9
979,2020-11-10,1900,26.6,91,0.4
980,2020-11-10,2000,26.5,88,0.3
981,2020-11-10,2100,26.2,89,0.4
982,2020-11-10,2200,23,93,0
983,2020-11-10,2300,23,93,0.2
984,2020-11-11,0000,23.2,93,0
985,2020-11-11,0100,23.1,93,0
986,2020-11-11,0200,23.3,93,0
987,2020-11-11,0300,23.5,93,0
988,2020-11-11,0400,23.6,93,0
989,2020-11-11,0500,23.6,94,0
990,2020-11-11,0600,23.7,94,0
991,2020-11-11,0700,23.8,94,0
992,2020-11-11,0800,23.8,94,0
993,2020-11-11,0900,23.8,94,0
994,2020-11-11,1000,24.7,94,0
995,2020-11-11,1100,27.8,83,0.2
996,2020-11-11,1200,27.2,87,0
997,2020-11-11,1300,29.1,74,0.9
998,2020-11-11,1400,28.5,78,0.5
999,2020-11-11,1500,24.3,92,0.6
1000,2020-11-11,1600,24.7,90,0.1
1001,2020-11-11,1700,25.8,83,0.1
1002,2020-11-11,1800,26.1,84,0.3
1003,2020-11-11,1900,26,82,1
1004,2020-11-11,2000,26,83,0.1
1005,2020-11-11,2100,25.2,88,0.1
1006,2020-11-11,2200,25,88,0.2
1007,2020-11-11,2300,24.5,88,0
1008,2020-11-12,0000,24.4,87,0
1009,2020-11-12,0100,23.9,90,0
1010,2020-11-12,0200,23.5,91,0
1011,2020-11-12,0300,23.4,92,0
1012,2020-11-12,0400,23.2,92,0.2
1013,2020-11-12,0500,23.1,93,0
1014,2020-11-12,0600,23,94,0
1015,2020-11-12,0700,23.1,94,0
1016,2020-11-12,0800,23.2,94,0
1017,2020-11-12,0900,23.2,94,0
1018,2020-11-12,1000,24.4,94,0
1019,2020-11-12,1100,27,85,0.1
1020,2020-11-12,1200,29.7,72,0.7
1021,2020-11-12,1300,29.6,71,0.9
1022,2020-11-12,1400,31.1,66,0.9
1023,2020-11-12,1500,31.3,62,0.3
1024,2020-11-12,1600,30.1,70,2.1
1025,2020-11-12,1700,31.3,61,1.4
1026,2020-11-12,1800,30,70,1.1
1027,2020-11-12,1900,26.9,86,0.2
1028,2020-11-12,2000,27.3,78,0.5
1029,2020-11-12,2100,26.4,83,0.1
1030,2020-11-12,2200,26,83,2.6
1031,2020-11-12,2300,25,92,0
1032,2020-11-13,0000,24.8,93,0
1033,2020-11-13,0100,24.9,93,0
1034,2020-11-13,0200,25.2,91,0.3
1035,2020-11-13,0300,25,91,0.1
1036,2020-11-13,0400,24.7,92,0
1037,2020-11-13,0500,24.4,93,0
1038,2020-11-13,0600,24.2,93,0
1039,2020-11-13,0700,24.1,94,0
1040,2020-11-13,0800,23.9,94,0
1041,2020-11-13,0900,23.8,94,0
1042,2020-11-13,1000,25.6,94,0.1
1043,2020-11-13,1100,28.3,80,1.6
1044,2020-11-13,1200,29.1,74,0.5
1045,2020-11-13,1300,30.9,67,1.6
1046,2020-11-13,1400,30.3,67,1.7
1047,2020-11-13,1500,33,59,1.8
1048,2020-11-13,1600,33.2,56,1.7
1049,2020-11-13,1700,33.5,54,1.5
1050,2020-11-13,1800,32.4,64,1.7
1051,2020-11-13,1900,25.4,88,0.4
1052,2020-11-13,2000,25.7,87,0.5
1053,2020-11-13,2100,25.8,88,0.4
1054,2020-11-13,2200,25.5,84,0.4
1055,2020-11-13,2300,25.1,87,0.8
1056,2020-11-14,0000,25,90,0
1057,2020-11-14,0100,24.9,90,0
1058,2020-11-14,0200,24.6,91,0
1059,2020-11-14,0300,24.3,93,0
1060,2020-11-14,0400,24.1,94,0
1061,2020-11-14,0500,24.1,94,0
1062,2020-11-14,0600,24.3,93,0
1063,2020-11-14,0700,24.2,94,0
1064,2020-11-14,0800,23.9,94,0
1065,2020-11-14,0900,24.1,94,0
1066,2020-11-14,1000,24.8,94,0
1067,2020-11-14,1100,26.5,88,1.3
1068,2020-11-14,1200,29.2,75,2.1
1069,2020-11-14,1300,29.9,72,2.3
1070,2020-11-14,1400,30.8,65,1.7
1071,2020-11-14,1500,31.4,66,2
1072,2020-11-14,1600,32.6,61,1.3
1073,2020-11-14,1700,33,59,2
1074,2020-11-14,1800,33,61,1.4
1075,2020-11-14,1900,26.3,81,0.1
1076,2020-11-14,2000,26.8,75,0.5
1077,2020-11-14,2100,26.6,77,0.2
1078,2020-11-14,2200,26.5,79,0.1
1079,2020-11-14,2300,26.6,81,0.5
1080,2020-11-15,0000,26.6,81,0.2
1081,2020-11-15,0100,26.4,82,0.3
1082,2020-11-15,0200,26.1,85,0
1083,2020-11-15,0300,25.9,86,0
1084,2020-11-15,0400,25.5,88,0
1085,2020-11-15,0500,25.1,90,0
1086,2020-11-15,0600,24.9,91,0
1087,2020-11-15,0700,25,91,0
1088,2020-11-15,0800,24.5,92,0
1089,2020-11-15,0900,24.4,92,0
1090,2020-11-15,1000,26.3,89,0.1
1091,2020-11-15,1100,28.7,77,0.6
1092,2020-11-15,1200,28.8,74,1.4
1093,2020-11-15,1300,31.4,66,2.9
1094,2020-11-15,1400,32.5,58,1.1
1095,2020-11-15,1500,32.4,59,1.6
1096,2020-11-15,1600,32.8,62,2.3
1097,2020-11-15,1700,30.5,69,2
1098,2020-11-15,1800,28.9,80,0.2
1099,2020-11-15,1900,30.4,73,0.9
1100,2020-11-15,2000,26.2,88,0.9
1101,2020-11-15,2100,26.2,92,0
1102,2020-11-15,2200,26.1,93,0
1103,2020-11-15,2300,25.9,92,0.2
1104,2020-11-16,0000,25.9,88,0.1
1105,2020-11-16,0100,25.8,87,0.2
1106,2020-11-16,0200,25.6,88,0.1
1107,2020-11-16,0300,25.4,89,0.1
1108,2020-11-16,0400,24.8,92,0
1109,2020-11-16,0500,24.5,93,0
1110,2020-11-16,0600,24.6,93,0
1111,2020-11-16,0700,24.2,94,0
1112,2020-11-16,0800,24.2,94,0
1113,2020-11-16,0900,24,94,0
1114,2020-11-16,1000,25.4,94,0.1
1115,2020-11-16,1100,27.7,81,0.4
1116,2020-11-16,1200,29.3,69,0.9
1117,2020-11-16,1300,31,64,1
1118,2020-11-16,1400,31.4,62,0.9
1119,2020-11-16,1500,33,57,1
1120,2020-11-16,1600,33.1,55,0.8
1121,2020-11-16,1700,32.8,55,0.7
1122,2020-11-16,1800,30.1,68,2.2
1123,2020-11-16,1900,30.1,71,0.4
1124,2020-11-16,2000,30,71,1.1
1125,2020-11-16,2100,28.9,74,1.2
1126,2020-11-16,2200,28.3,74,0.8
1127,2020-11-16,2300,27.5,79,0.3
1128,2020-11-17,0000,27.1,78,0.2
1129,2020-11-17,0100,26.6,81,0.1
1130,2020-11-17,0200,26.2,84,0.1
1131,2020-11-17,0300,25.5,88,0
1132,2020-11-17,0400,25,90,0
1133,2020-11-17,0500,24.7,92,0
1134,2020-11-17,0600,24.5,93,0
1135,2020-11-17,0700,24.3,93,0
1136,2020-11-17,0800,24.2,94,0
1137,2020-11-17,0900,24.4,94,0
1138,2020-11-17,1000,25.2,94,0.1
1139,2020-11-17,1100,28.5,80,1.5
1140,2020-11-17,1200,29.8,69,0.4
1141,2020-11-17,1300,30.4,67,1.6
1142,2020-11-17,1400,30,69,1.4
1143,2020-11-17,1500,32.6,58,1
1144,2020-11-17,1600,32.3,57,2.3
1145,2020-11-17,1700,33.7,58,1
1146,2020-11-17,1800,28.9,78,1.1
1147,2020-11-17,1900,23.8,93,0.4
1148,2020-11-17,2000,25.3,91,0.5
1149,2020-11-17,2100,26.1,89,0.1
1150,2020-11-17,2200,25.4,92,0
1151,2020-11-17,2300,25.3,92,0.2
1152,2020-11-18,0000,25.2,91,0.1
1153,2020-11-18,0100,24.9,92,0
1154,2020-11-18,0200,24.7,93,0
1155,2020-11-18,0300,24.6,94,0
1156,2020-11-18,0400,24.5,94,0
1157,2020-11-18,0500,24.2,94,0
1158,2020-11-18,0600,24.1,94,0
1159,2020-11-18,0700,24.1,94,0
1160,2020-11-18,0800,24.1,94,0
1161,2020-11-18,0900,24.1,94,0
1162,2020-11-18,1000,25.3,94,0
1163,2020-11-18,1100,27.4,84,1.4
1164,2020-11-18,1200,30.3,73,0.9
1165,2020-11-18,1300,30.7,72,0.7
1166,2020-11-18,1400,32.3,61,2.2
1167,2020-11-18,1500,33,60,1.3
1168,2020-11-18,1600,33,57,2.6
1169,2020-11-18,1700,34.2,49,1.2
1170,2020-11-18,1800,33.3,62,1.7
1171,2020-11-18,1900,23.5,93,1
1172,2020-11-18,2000,25.7,93,0.3
1173,2020-11-18,2100,26,87,0.2
1174,2020-11-18,2200,24.7,87,0
1175,2020-11-18,2300,24.8,86,0
1176,2020-11-19,0000,24.5,91,0
1177,2020-11-19,0100,25.5,89,0.1
1178,2020-11-19,0200,25.5,88,0.2
1179,2020-11-19,0300,25.7,88,0
1180,2020-11-19,0400,25.4,90,0
1181,2020-11-19,0500,25,92,0
1182,2020-11-19,0600,24.8,93,0
1183,2020-11-19,0700,24.5,94,0
1184,2020-11-19,0800,24.5,94,0
1185,2020-11-19,0900,24.8,94,0
1186,2020-11-19,1000,25.5,94,0
1187,2020-11-19,1100,26.8,90,0.1
1188,2020-11-19,1200,28,80,0.5
1189,2020-11-19,1300,29.3,75,1
1190,2020-11-19,1400,29.3,75,1.6
1191,2020-11-19,1500,30.6,66,1.5
