,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,VEN_VEL
7016,2021-07-20,0800,24.1,95,0
7017,2021-07-20,0900,23.7,97,0
7018,2021-07-20,1000,24,97,0
7019,2021-07-20,1100,26.3,90,0
7020,2021-07-20,1200,29.2,78,0
7021,2021-07-20,1300,30.3,72,0
7022,2021-07-20,1400,31.2,69,0
7023,2021-07-20,1500,31.6,65,0
7024,2021-07-20,1600,31.4,67,0
7025,2021-07-20,1700,33.3,60,0
7026,2021-07-20,1800,31,69,0
7027,2021-07-20,1900,30.2,66,0
7028,2021-07-20,2000,23.7,97,0
7029,2021-07-20,2100,24,95,0
7030,2021-07-20,2200,24.6,95,0
7031,2021-07-20,2300,24.4,95,0
7032,2021-07-21,0000,24.3,95,0
7033,2021-07-21,0100,24.1,95,0
7034,2021-07-21,0200,24.2,94,0
7035,2021-07-21,0300,24.3,94,0
7036,2021-07-21,0400,24.2,94,0
7037,2021-07-21,0500,24.2,94,0
7038,2021-07-21,0600,24.1,95,0
7039,2021-07-21,0700,24,96,0
7040,2021-07-21,0800,23.9,96,0
7041,2021-07-21,0900,23.8,96,0
7042,2021-07-21,1000,24.3,95,0
7043,2021-07-21,1100,26.5,89,0
7044,2021-07-21,1200,28.9,80,0
7045,2021-07-21,1300,30,74,0
7046,2021-07-21,1400,30.8,72,0
7047,2021-07-21,1500,31.5,67,0
7048,2021-07-21,1600,31.2,67,0
7049,2021-07-21,1700,32.2,65,0
7050,2021-07-21,1800,32.3,63,0
7051,2021-07-21,1900,25.3,91,0
7052,2021-07-21,2000,25.1,95,0
7053,2021-07-21,2100,24.7,93,0
7054,2021-07-21,2200,24.8,94,0
7055,2021-07-21,2300,24.6,95,0
7056,2021-07-22,0000,24.5,96,0
7057,2021-07-22,0100,24.5,95,0
7058,2021-07-22,0200,24.1,95,0
7059,2021-07-22,0300,23.8,97,0
7060,2021-07-22,0400,23.7,97,0
7061,2021-07-22,0500,23.7,98,0
7062,2021-07-22,0600,23.9,97,0
7063,2021-07-22,0700,23.8,97,0
7064,2021-07-22,0800,23.4,97,0
7065,2021-07-22,0900,23.3,97,0
7066,2021-07-22,1000,23.6,97,0
7067,2021-07-22,1100,25.7,91,0
7068,2021-07-22,1200,28.7,79,0
7069,2021-07-22,1300,29.8,76,2
7070,2021-07-22,1400,30.9,75,1.1
7071,2021-07-22,1500,30.9,69,0
7072,2021-07-22,1600,31.1,64,0
7073,2021-07-22,1700,31.7,61,0
7074,2021-07-22,1800,30.8,66,2.5
7075,2021-07-22,1900,31.4,62,3.1
7076,2021-07-22,2000,31.2,64,1.7
7077,2021-07-22,2100,29.8,69,0.2
7078,2021-07-22,2200,28,79,0
7079,2021-07-22,2300,28.1,80,1.1
7080,2021-07-23,0000,27.2,84,1.4
7081,2021-07-23,0100,25.1,96,0.4
7082,2021-07-23,0200,25,96,0.1
7083,2021-07-23,0300,24.8,97,0
7084,2021-07-23,0400,24.4,98,0
7085,2021-07-23,0500,24.2,98,0
7086,2021-07-23,0600,23.8,98,0
7087,2021-07-23,0700,23.7,98,0
7088,2021-07-23,0800,23.6,98,0
7089,2021-07-23,0900,23.3,98,0
7090,2021-07-23,1000,24,98,0.6
7091,2021-07-23,1100,25.4,94,1.1
7092,2021-07-23,1200,28.5,79,1.6
7093,2021-07-23,1300,30.4,74,2
7094,2021-07-23,1400,30.6,71,3
7095,2021-07-23,1500,30.2,70,2
7096,2021-07-23,1600,31.3,62,3.8
7097,2021-07-23,1700,31.7,62,2.9
7098,2021-07-23,1800,32,60,2
7099,2021-07-23,1900,31,62,1.4
7100,2021-07-23,2000,30.9,64,0.8
7101,2021-07-23,2100,23.3,93,0.5
7102,2021-07-23,2200,23.7,95,0.2
7103,2021-07-23,2300,24.1,95,0.3
7104,2021-07-24,0000,24.2,94,0
7105,2021-07-24,0100,24.4,94,0.8
7106,2021-07-24,0200,24.2,94,0.2
7107,2021-07-24,0300,23.9,95,0.2
7108,2021-07-24,0400,23.7,94,0.6
7109,2021-07-24,0500,23.5,95,0.2
7110,2021-07-24,0600,23.4,95,0.2
7111,2021-07-24,0700,23.2,96,0.1
7112,2021-07-24,0800,23.1,96,0.1
7113,2021-07-24,0900,23.2,96,0.4
7114,2021-07-24,1000,23.5,97,0.4
7115,2021-07-24,1100,25.5,89,1.6
7116,2021-07-24,1200,28.1,76,2.1
7117,2021-07-24,1300,29.2,72,1.8
7118,2021-07-24,1400,30.5,69,1.8
7119,2021-07-24,1500,31.7,65,2.3
7120,2021-07-24,1600,31.7,59,3.3
7121,2021-07-24,1700,31.4,56,3.3
7122,2021-07-24,1800,30.8,64,1.6
7123,2021-07-24,1900,32.2,58,1.6
7124,2021-07-24,2000,29.8,63,0.8
7125,2021-07-24,2100,29.1,67,0.1
7126,2021-07-24,2200,27.5,79,0
7127,2021-07-24,2300,24.6,97,0.6
7128,2021-07-25,0000,24.9,95,0.2
7129,2021-07-25,0100,24.7,96,0.4
7130,2021-07-25,0200,24.8,97,0.1
7131,2021-07-25,0300,24.6,96,0.1
7132,2021-07-25,0400,24.6,95,0.1
7133,2021-07-25,0500,24.4,95,0
7134,2021-07-25,0600,24.3,96,0
7135,2021-07-25,0700,23.8,97,0
7136,2021-07-25,0800,23.3,97,0
7137,2021-07-25,0900,23.2,98,0
7138,2021-07-25,1000,23.4,98,0
7139,2021-07-25,1100,25.3,90,0.5
7140,2021-07-25,1200,28.4,77,1.5
7141,2021-07-25,1300,29.4,68,1.9
7142,2021-07-25,1400,30.6,65,2.4
7143,2021-07-25,1500,31.1,59,3.1
7144,2021-07-25,1600,32.1,57,2.3
7145,2021-07-25,1700,32.6,53,2.6
7146,2021-07-25,1800,32.3,54,2.9
7147,2021-07-25,1900,32,55,2.5
7148,2021-07-25,2000,31.3,57,2.3
7149,2021-07-25,2100,29.7,66,0.3
7150,2021-07-25,2200,27.6,80,0
7151,2021-07-25,2300,26.6,86,0
7152,2021-07-26,0000,26.2,87,0
7153,2021-07-26,0100,27.2,85,0.4
7154,2021-07-26,0200,26.5,87,1
7155,2021-07-26,0300,25.8,90,0.6
7156,2021-07-26,0400,25.5,91,0.6
7157,2021-07-26,0500,25.2,91,0.8
7158,2021-07-26,0600,24.9,92,0.6
7159,2021-07-26,0700,24.9,91,0.8
7160,2021-07-26,0800,24.7,92,1
7161,2021-07-26,0900,24.6,92,0.6
7162,2021-07-26,1000,24.8,92,1.1
7163,2021-07-26,1100,26.6,85,1
7164,2021-07-26,1200,29.7,73,1.1
7165,2021-07-26,1300,30.2,70,1.2
7166,2021-07-26,1400,31.6,62,1.7
7167,2021-07-26,1500,32.9,58,1.4
7168,2021-07-26,1600,32.5,57,3.5
7169,2021-07-26,1700,32.9,58,2.6
7170,2021-07-26,1800,32.5,55,3.4
7171,2021-07-26,1900,32.3,56,2.7
7172,2021-07-26,2000,31.5,57,2.2
7173,2021-07-26,2100,29.7,65,0.5
7174,2021-07-26,2200,28.2,75,0
7175,2021-07-26,2300,27.1,83,0
7176,2021-07-27,0000,27.4,83,0.5
7177,2021-07-27,0100,26.6,87,1.6
7178,2021-07-27,0200,26.3,87,0.9
7179,2021-07-27,0300,25.7,89,0.9
7180,2021-07-27,0400,25.7,88,1.1
7181,2021-07-27,0500,25.4,89,1.6
7182,2021-07-27,0600,24.9,91,0.1
7183,2021-07-27,0700,24.5,94,0.4
7184,2021-07-27,0800,24.3,95,0.2
7185,2021-07-27,0900,24.1,96,0.2
7186,2021-07-27,1000,24.5,95,0.1
7187,2021-07-27,1100,26.7,87,1.3
7188,2021-07-27,1200,29.3,72,0.7
7189,2021-07-27,1300,31.7,63,1.1
7190,2021-07-27,1400,32.1,60,1.1
7191,2021-07-27,1500,33.2,55,1.6
7192,2021-07-27,1600,33.4,60,1.2
7193,2021-07-27,1700,33.5,57,0.7
7194,2021-07-27,1800,33.1,64,2
7195,2021-07-27,1900,30,72,1.1
7196,2021-07-27,2000,28.3,69,0.9
7197,2021-07-27,2100,27.6,74,1.1
7198,2021-07-27,2200,27.5,77,1
7199,2021-07-27,2300,27.4,81,1.5
7200,2021-07-28,0000,25.7,81,0.8
7201,2021-07-28,0100,25.8,83,0.6
7202,2021-07-28,0200,25.3,87,0.4
7203,2021-07-28,0300,25.8,86,0.2
7204,2021-07-28,0400,25.2,90,0.2
7205,2021-07-28,0500,24.8,92,0.6
7206,2021-07-28,0600,24.9,92,0
7207,2021-07-28,0700,24.8,93,0.5
7208,2021-07-28,0800,24.6,94,0.7
7209,2021-07-28,0900,24.4,95,0.6
7210,2021-07-28,1000,25.1,93,0.7
7211,2021-07-28,1100,27.6,82,1.8
7212,2021-07-28,1200,29.8,73,1.3
7213,2021-07-28,1300,30.3,69,1.8
7214,2021-07-28,1400,32,66,1.6
7215,2021-07-28,1500,32.1,67,2.6
7216,2021-07-28,1600,32.7,65,1.8
7217,2021-07-28,1700,33.1,61,0.8
7218,2021-07-28,1800,30.5,67,1.3
7219,2021-07-28,1900,29.8,65,0.7
7220,2021-07-28,2000,28.7,68,1.3
7221,2021-07-28,2100,27.1,78,1.2
7222,2021-07-28,2200,26.1,80,1.7
7223,2021-07-28,2300,25.3,85,0.8
7224,2021-07-29,0000,24.9,90,0.1
7225,2021-07-29,0100,25.3,88,0.9
7226,2021-07-29,0200,24.6,95,0
7227,2021-07-29,0300,24.6,95,0.1
7228,2021-07-29,0400,24.4,93,0.1
7229,2021-07-29,0500,24.8,92,0.1
7230,2021-07-29,0600,24.9,96,0.1
7231,2021-07-29,0700,24.8,94,0
7232,2021-07-29,0800,24.9,95,0
7233,2021-07-29,0900,25,95,0
7234,2021-07-29,1000,25.5,92,0.3
7235,2021-07-29,1100,26.7,88,0.3
7236,2021-07-29,1200,29.4,78,1.3
7237,2021-07-29,1300,29.1,77,0.6
7238,2021-07-29,1400,32.4,64,0.7
7239,2021-07-29,1500,32.2,64,0.7
7240,2021-07-29,1600,30.8,71,0.7
7241,2021-07-29,1700,31,73,1.9
7242,2021-07-29,1800,30.6,73,1.2
7243,2021-07-29,1900,30.5,64,0.6
7244,2021-07-29,2000,30.4,63,1
7245,2021-07-29,2100,27.4,68,0.7
7246,2021-07-29,2200,27.2,77,0.6
7247,2021-07-29,2300,26.2,90,0.3
7248,2021-07-30,0000,25.5,91,0.5
7249,2021-07-30,0100,25.3,89,0.6
7250,2021-07-30,0200,25.2,91,0.1
7251,2021-07-30,0300,24.5,94,2.1
7252,2021-07-30,0400,24.4,95,0
7253,2021-07-30,0500,24.1,96,0
7254,2021-07-30,0600,23.9,96,0.2
7255,2021-07-30,0700,24,96,0.1
7256,2021-07-30,0800,23.8,97,0
7257,2021-07-30,0900,23.8,97,0
7258,2021-07-30,1000,24,98,0
7259,2021-07-30,1100,26.3,89,0.3
7260,2021-07-30,1200,28.7,77,1.3
7261,2021-07-30,1300,29.4,73,1.8
7262,2021-07-30,1400,31.8,64,1.2
7263,2021-07-30,1500,31.5,65,1.1
7264,2021-07-30,1600,32.3,59,1.1
7265,2021-07-30,1700,29.4,76,1.2
7266,2021-07-30,1800,29.1,79,1
7267,2021-07-30,1900,27.3,90,1.4
7268,2021-07-30,2000,27.5,83,1.5
7269,2021-07-30,2100,27.7,83,1.3
7270,2021-07-30,2200,27.2,84,0.3
7271,2021-07-30,2300,23.5,96,0.1
7272,2021-07-31,0000,23.8,97,1
7273,2021-07-31,0100,24.1,97,0
7274,2021-07-31,0200,24.4,98,0
7275,2021-07-31,0300,24.2,98,0
7276,2021-07-31,0400,24,98,0.2
7277,2021-07-31,0500,24.1,98,0
7278,2021-07-31,0600,24,98,0
7279,2021-07-31,0700,23.9,98,0
7280,2021-07-31,0800,23.9,98,0
7281,2021-07-31,0900,23.9,98,0
7282,2021-07-31,1000,24.3,98,0
7283,2021-07-31,1100,25.5,94,0.3
7284,2021-07-31,1200,28.5,81,1
7285,2021-07-31,1300,29.3,78,1.1
7286,2021-07-31,1400,30.4,72,2.4
7287,2021-07-31,1500,29.7,73,1.7
7288,2021-07-31,1600,31.8,67,1.8
7289,2021-07-31,1700,31.5,65,1.6
7290,2021-07-31,1800,26.6,88,2.1
7291,2021-07-31,1900,26.2,93,1.4
7292,2021-07-31,2000,25.3,94,0.6
7293,2021-07-31,2100,23.4,96,2
7294,2021-07-31,2200,23.5,97,0.6
7295,2021-07-31,2300,23.4,97,0
7296,2021-08-01,0000,23.3,96,0.3
7297,2021-08-01,0100,23.3,96,0
7298,2021-08-01,0200,23.2,97,0
7299,2021-08-01,0300,23.2,97,0
7300,2021-08-01,0400,23.2,97,0
7301,2021-08-01,0500,23.1,98,0
7302,2021-08-01,0600,23,98,0
7303,2021-08-01,0700,22.9,98,0
7304,2021-08-01,0800,22.7,98,0
7305,2021-08-01,0900,22.5,98,0
7306,2021-08-01,1000,22.9,98,0
7307,2021-08-01,1100,25,91,2.1
7308,2021-08-01,1200,26.7,87,1.1
7309,2021-08-01,1300,27.7,87,2.1
7310,2021-08-01,1400,29.2,78,2.7
7311,2021-08-01,1500,29.9,74,2.5
7312,2021-08-01,1600,30.7,71,2.5
7313,2021-08-01,1700,30.3,65,2.3
7314,2021-08-01,1800,30.5,65,2.9
7315,2021-08-01,1900,31,66,2.1
7316,2021-08-01,2000,30.2,66,2.1
7317,2021-08-01,2100,28.9,72,0.2
7318,2021-08-01,2200,27.2,84,0
7319,2021-08-01,2300,25.8,90,0
7320,2021-08-02,0000,25.4,94,0
7321,2021-08-02,0100,25.2,94,0
7322,2021-08-02,0200,25.6,87,1.1
7323,2021-08-02,0300,25.4,89,0.8
7324,2021-08-02,0400,25,91,0.3
7325,2021-08-02,0500,24,96,0
7326,2021-08-02,0600,23.5,97,0
7327,2021-08-02,0700,23.1,98,0
7328,2021-08-02,0800,22.8,97,0
7329,2021-08-02,0900,22.7,97,0
7330,2021-08-02,1000,23.2,97,0
7331,2021-08-02,1100,26.3,83,0.4
7332,2021-08-02,1200,28.1,73,1.4
7333,2021-08-02,1300,30.2,66,1.9
7334,2021-08-02,1400,30.4,63,3.3
7335,2021-08-02,1500,30.6,60,3.2
7336,2021-08-02,1600,31.4,55,3.3
7337,2021-08-02,1700,31.8,54,2.7
7338,2021-08-02,1800,31.8,53,2.5
7339,2021-08-02,1900,31.8,54,2.4
7340,2021-08-02,2000,31.1,56,1.9
7341,2021-08-02,2100,29.6,62,0.5
7342,2021-08-02,2200,27.5,75,0
7343,2021-08-02,2300,26.2,83,0
7344,2021-08-03,0000,27.4,77,0
7345,2021-08-03,0100,27.6,80,0.2
7346,2021-08-03,0200,27,78,0.8
7347,2021-08-03,0300,26.1,83,0.4
7348,2021-08-03,0400,25.8,85,0.5
7349,2021-08-03,0500,25.4,87,0.2
7350,2021-08-03,0600,25.1,88,0.2
7351,2021-08-03,0700,24.6,91,0.1
7352,2021-08-03,0800,24.3,93,0
7353,2021-08-03,0900,24.3,93,0.1
7354,2021-08-03,1000,24.6,93,0.3
7355,2021-08-03,1100,26.4,86,0.2
7356,2021-08-03,1200,29,78,1
7357,2021-08-03,1300,29.7,69,0.7
7358,2021-08-03,1400,31.6,59,0.9
7359,2021-08-03,1500,31.7,55,1.9
7360,2021-08-03,1600,33.2,47,0.1
7361,2021-08-03,1700,33.3,43,0.7
7362,2021-08-03,1800,33,50,1.8
7363,2021-08-03,1900,31.9,53,1
7364,2021-08-03,2000,30.3,61,1.4
7365,2021-08-03,2100,29.5,69,0
7366,2021-08-03,2200,28.8,67,0.1
7367,2021-08-03,2300,27.1,80,0
7368,2021-08-04,0000,26.5,83,0
7369,2021-08-04,0100,25.8,87,0
7370,2021-08-04,0200,25.1,91,0
7371,2021-08-04,0300,24.9,91,0
7372,2021-08-04,0400,24.8,93,0
7373,2021-08-04,0500,24.3,94,0
7374,2021-08-04,0600,24.2,94,0.1
7375,2021-08-04,0700,24.3,94,0
7376,2021-08-04,0800,24.3,95,0
7377,2021-08-04,0900,24.2,96,0.1
7378,2021-08-04,1000,24.8,94,0
7379,2021-08-04,1100,27.6,82,0.9
7380,2021-08-04,1200,29.6,72,0.5
7381,2021-08-04,1300,30.7,67,1
7382,2021-08-04,1400,31,68,0.4
7383,2021-08-04,1500,31.4,65,0.6
7384,2021-08-04,1600,32.8,59,1.6
7385,2021-08-04,1700,33.7,48,0.8
7386,2021-08-04,1800,32.8,57,0.9
7387,2021-08-04,1900,32.5,55,1.9
7388,2021-08-04,2000,32.2,57,1.3
7389,2021-08-04,2100,30.4,62,0.9
7390,2021-08-04,2200,28.3,75,0
7391,2021-08-04,2300,28.4,72,0.7
7392,2021-08-05,0000,28.2,72,0.6
7393,2021-08-05,0100,27.8,78,0.6
7394,2021-08-05,0200,27,81,0.3
7395,2021-08-05,0300,26.3,84,0.8
7396,2021-08-05,0400,26.1,88,0.9
7397,2021-08-05,0500,25.6,90,0.8
7398,2021-08-05,0600,25.2,92,0.2
7399,2021-08-05,0700,25.3,89,0.8
7400,2021-08-05,0800,25,90,0.2
7401,2021-08-05,0900,24.8,92,0.3
7402,2021-08-05,1000,25.3,91,0.3
7403,2021-08-05,1100,27.8,81,0.7
7404,2021-08-05,1200,30.4,71,1
7405,2021-08-05,1300,31.7,62,1.2
7406,2021-08-05,1400,31.9,65,1.4
7407,2021-08-05,1500,33,61,1.1
7408,2021-08-05,1600,33.8,57,1.1
7409,2021-08-05,1700,34,53,1.7
7410,2021-08-05,1800,33.8,49,2.2
7411,2021-08-05,1900,33.5,64,1
7412,2021-08-05,2000,30.8,66,2
7413,2021-08-05,2100,29.9,68,2.2
7414,2021-08-05,2200,28.1,77,0.2
7415,2021-08-05,2300,26.9,80,0.4
7416,2021-08-06,0000,26.2,75,0.6
7417,2021-08-06,0100,26.3,76,0.8
7418,2021-08-06,0200,26,79,1.6
7419,2021-08-06,0300,25.5,84,0.6
7420,2021-08-06,0400,24.8,90,0.2
7421,2021-08-06,0500,24.3,92,0.1
7422,2021-08-06,0600,24,94,0.1
7423,2021-08-06,0700,24,94,0.1
7424,2021-08-06,0800,23.9,95,0
7425,2021-08-06,0900,23.7,96,0.4
7426,2021-08-06,1000,24.2,95,0.4
7427,2021-08-06,1100,27.2,82,1.4
7428,2021-08-06,1200,29.5,73,1.1
7429,2021-08-06,1300,30.9,67,0.9
7430,2021-08-06,1400,31.7,62,1.8
7431,2021-08-06,1500,32.5,57,2.4
7432,2021-08-06,1600,33,52,2.7
7433,2021-08-06,1700,33.4,50,2.3
7434,2021-08-06,1800,33.3,51,2
7435,2021-08-06,1900,32.5,55,2
7436,2021-08-06,2000,31.8,59,1.2
7437,2021-08-06,2100,29.7,66,2
7438,2021-08-06,2200,28,75,0.1
7439,2021-08-06,2300,27.5,76,0.3
7440,2021-08-07,0000,26.6,82,0.2
7441,2021-08-07,0100,26.3,83,0.3
7442,2021-08-07,0200,26.5,85,1
7443,2021-08-07,0300,26,87,0.9
7444,2021-08-07,0400,25.8,88,0.8
7445,2021-08-07,0500,25.5,90,0.9
7446,2021-08-07,0600,25.3,91,0.8
7447,2021-08-07,0700,25.2,91,0.9
7448,2021-08-07,0800,24.9,92,0.4
7449,2021-08-07,0900,25,92,0.1
7450,2021-08-07,1000,25.7,91,0.3
7451,2021-08-07,1100,28.2,78,1.4
7452,2021-08-07,1200,30.4,70,0.8
7453,2021-08-07,1300,30.8,62,1.8
7454,2021-08-07,1400,32.1,64,2
7455,2021-08-07,1500,32.3,58,4
7456,2021-08-07,1600,32.3,57,3.7
7457,2021-08-07,1700,32.7,55,3.4
7458,2021-08-07,1800,32.8,57,2.4
7459,2021-08-07,1900,32.3,56,3
7460,2021-08-07,2000,31.9,57,2.4
7461,2021-08-07,2100,29.9,65,1.3
7462,2021-08-07,2200,27.7,73,2.6
7463,2021-08-07,2300,27.2,76,1
7464,2021-08-08,0000,27.4,76,1.8
7465,2021-08-08,0100,26.7,81,1.5
7466,2021-08-08,0200,26.3,84,1
7467,2021-08-08,0300,25.8,85,1.2
7468,2021-08-08,0400,24.9,90,0.6
7469,2021-08-08,0500,24.9,90,0.1
7470,2021-08-08,0600,24.6,91,0.4
7471,2021-08-08,0700,24.6,91,0.5
7472,2021-08-08,0800,24.7,91,0.2
7473,2021-08-08,0900,24.2,94,0.1
7474,2021-08-08,1000,24.8,93,0.4
7475,2021-08-08,1100,27.4,83,1.6
7476,2021-08-08,1200,30.2,70,1.7
7477,2021-08-08,1300,31.2,67,2.7
7478,2021-08-08,1400,30.9,65,2.5
7479,2021-08-08,1500,31.2,59,3.5
7480,2021-08-08,1600,31.6,57,3.6
7481,2021-08-08,1700,32.3,56,3.2
7482,2021-08-08,1800,32.5,57,2.9
7483,2021-08-08,1900,32.6,57,1.8
7484,2021-08-08,2000,31.9,59,1.3
7485,2021-08-08,2100,30.3,64,0.5
7486,2021-08-08,2200,29.3,70,0
7487,2021-08-08,2300,25.4,93,2
7488,2021-08-09,0000,24.3,98,2
7489,2021-08-09,0100,24.3,97,0.4
7490,2021-08-09,0200,24,96,1.7
7491,2021-08-09,0300,23.8,95,0.1
7492,2021-08-09,0400,23.9,95,0.1
7493,2021-08-09,0500,23.9,97,0
7494,2021-08-09,0600,24,97,0
7495,2021-08-09,0700,23.6,97,0
7496,2021-08-09,0800,23.5,98,0
7497,2021-08-09,0900,23.4,97,0
7498,2021-08-09,1000,23.9,97,0
7499,2021-08-09,1100,25.6,90,1.3
7500,2021-08-09,1200,28.8,80,2
7501,2021-08-09,1300,29.2,80,2.2
7502,2021-08-09,1400,30.2,71,2.5
7503,2021-08-09,1500,32.5,65,1.7
7504,2021-08-09,1600,30.7,66,2.5
7505,2021-08-09,1700,32.8,57,2.4
7506,2021-08-09,1800,32.8,57,2.5
7507,2021-08-09,1900,31.4,60,1.8
7508,2021-08-09,2000,30.3,69,0.6
7509,2021-08-09,2100,29,69,0.5
7510,2021-08-09,2200,24.1,94,0.3
7511,2021-08-09,2300,24.5,97,0
7512,2021-08-10,0000,24.6,96,0
7513,2021-08-10,0100,24.6,97,0
7514,2021-08-10,0200,24.4,95,0.4
7515,2021-08-10,0300,23.8,97,0
7516,2021-08-10,0400,23.4,97,0.1
7517,2021-08-10,0500,23.3,97,0
7518,2021-08-10,0600,23.4,97,0.1
7519,2021-08-10,0700,23.7,95,0.1
7520,2021-08-10,0800,23.7,96,0.2
7521,2021-08-10,0900,23.8,96,0.2
7522,2021-08-10,1000,24.4,96,0.2
7523,2021-08-10,1100,26.7,86,1.4
7524,2021-08-10,1200,29,76,2.5
7525,2021-08-10,1300,30.5,72,2.5
7526,2021-08-10,1400,32.2,66,1.8
7527,2021-08-10,1500,32.3,64,2.3
7528,2021-08-10,1600,32.5,61,1.9
7529,2021-08-10,1700,32.6,61,1.9
7530,2021-08-10,1800,32.3,64,1.2
7531,2021-08-10,1900,30.5,76,1.6
7532,2021-08-10,2000,29.3,76,1.7
7533,2021-08-10,2100,23.7,94,0.7
7534,2021-08-10,2200,24.3,94,0.3
7535,2021-08-10,2300,23.4,89,3.7
7536,2021-08-11,0000,22.4,96,0.4
7537,2021-08-11,0100,22.9,97,0
7538,2021-08-11,0200,23.2,96,0
7539,2021-08-11,0300,23.4,95,0
7540,2021-08-11,0400,23.9,95,0.1
7541,2021-08-11,0500,23.9,96,0
7542,2021-08-11,0600,23.9,96,0
7543,2021-08-11,0700,23.6,98,0
7544,2021-08-11,0800,23.4,98,0
7545,2021-08-11,0900,23.5,97,0
7546,2021-08-11,1000,23.8,97,0
7547,2021-08-11,1100,26.6,87,0.4
7548,2021-08-11,1200,29.3,77,0.9
7549,2021-08-11,1300,31.1,74,1.6
7550,2021-08-11,1400,31.5,72,1.2
7551,2021-08-11,1500,31.2,72,0.7
7552,2021-08-11,1600,31.1,71,0.4
7553,2021-08-11,1700,31.4,68,0.5
7554,2021-08-11,1800,32.1,68,1.9
7555,2021-08-11,1900,28.7,80,1.2
7556,2021-08-11,2000,24.7,96,0.7
7557,2021-08-11,2100,24.6,94,2.2
7558,2021-08-11,2200,24.8,96,0
7559,2021-08-11,2300,24.8,97,0
7560,2021-08-12,0000,24.4,94,0.1
7561,2021-08-12,0100,24.3,94,0.1
7562,2021-08-12,0200,24.2,96,0.2
7563,2021-08-12,0300,24.2,95,0.1
7564,2021-08-12,0400,24.1,95,0.1
7565,2021-08-12,0500,24.3,92,0
7566,2021-08-12,0600,24.3,94,0
7567,2021-08-12,0700,24.1,94,0
7568,2021-08-12,0800,23.9,95,0
7569,2021-08-12,0900,23.9,96,0
7570,2021-08-12,1000,24.7,96,0
7571,2021-08-12,1100,27.3,89,0
7572,2021-08-12,1200,30,77,1.1
7573,2021-08-12,1300,30,77,1.8
7574,2021-08-12,1400,29.8,78,2.1
7575,2021-08-12,1500,31.7,68,1.1
7576,2021-08-12,1600,27,90,0.1
7577,2021-08-12,1700,28.8,79,1.3
7578,2021-08-12,1800,22.8,96,4.6
7579,2021-08-12,1900,24.1,97,0.2
7580,2021-08-12,2000,24.2,98,0.5
7581,2021-08-12,2100,24.1,97,0.9
7582,2021-08-12,2200,23.9,97,0.5
7583,2021-08-12,2300,23.7,96,0.7
7584,2021-08-13,0000,23.7,97,0.6
7585,2021-08-13,0100,23.8,97,0.3
7586,2021-08-13,0200,23.9,97,0.5
7587,2021-08-13,0300,23.7,97,0.3
7588,2021-08-13,0400,23.7,96,0.1
7589,2021-08-13,0500,23.7,97,0.1
7590,2021-08-13,0600,23.7,97,0
7591,2021-08-13,0700,23.7,98,0
7592,2021-08-13,0800,23.8,98,0
7593,2021-08-13,0900,24,98,0
